0.512195121951	2, 2, 1, 1, 7, 2, 9, 2, 4, 7, 3, 3, 10, 2, 5, 3, 1, 3, 1, 1, 3, 9, 1, 1, 5, 4
0.512195121951	3, 2, 1, 1, 7, 2, 9, 2, 4, 7, 3, 3, 10, 2, 5, 3, 1, 3, 1, 1, 3, 9, 1, 1, 5, 4
0.512195121951	3, 2, 1, 1, 7, 2, 9, 2, 4, 7, 3, 3, 10, 2, 5, 3, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 1, 1, 7, 2, 10, 2, 4, 7, 3, 3, 10, 2, 5, 3, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 2, 10, 2, 4, 7, 3, 3, 10, 2, 5, 3, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 2, 10, 2, 4, 7, 3, 3, 10, 2, 5, 4, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 3, 10, 2, 4, 7, 3, 3, 10, 2, 5, 4, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 3, 10, 2, 4, 8, 3, 3, 10, 2, 5, 4, 1, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 3, 10, 2, 4, 8, 3, 3, 10, 2, 5, 4, 2, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 10, 2, 4, 8, 3, 3, 10, 2, 5, 4, 2, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 10, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 11, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 3, 9, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 11, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 3, 10, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 12, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 3, 10, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 4, 12, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 4, 10, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 5, 12, 2, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 4, 10, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 5, 12, 3, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 4, 10, 1, 1, 6, 4
0.512195121951	3, 2, 2, 1, 7, 5, 12, 3, 4, 8, 3, 3, 10, 2, 5, 5, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 7, 5, 12, 3, 4, 8, 3, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 7, 5, 12, 4, 4, 8, 3, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 7, 5, 13, 4, 4, 8, 3, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 13, 4, 4, 8, 3, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 13, 4, 4, 8, 4, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 10, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 13, 4, 4, 8, 4, 3, 10, 2, 5, 6, 2, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 13, 4, 4, 8, 4, 3, 10, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 13, 4, 4, 9, 4, 3, 10, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 2, 1, 8, 5, 14, 4, 4, 9, 4, 3, 10, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 2, 2, 8, 5, 14, 4, 4, 9, 4, 3, 10, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 3, 2, 8, 5, 14, 4, 4, 9, 4, 3, 10, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 3, 2, 8, 5, 14, 4, 4, 9, 4, 3, 11, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 3, 2, 8, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 3, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 3, 2, 8, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 4, 3, 1, 1, 4, 11, 1, 1, 6, 5
0.512195121951	3, 2, 3, 2, 8, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 4, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 2, 9, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 4, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 2, 9, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 2, 10, 5, 14, 4, 4, 9, 4, 3, 12, 2, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 2, 10, 5, 14, 5, 4, 9, 4, 3, 12, 2, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 3, 10, 5, 14, 5, 4, 9, 4, 3, 12, 2, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 3, 10, 5, 14, 5, 4, 9, 4, 3, 12, 3, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 3, 10, 5, 14, 5, 4, 10, 4, 3, 12, 3, 5, 6, 5, 3, 1, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 3, 10, 5, 14, 5, 4, 10, 4, 3, 12, 3, 5, 6, 5, 3, 2, 1, 4, 11, 1, 1, 6, 6
0.512195121951	3, 2, 3, 3, 11, 5, 14, 5, 4, 10, 4, 3, 12, 3, 5, 6, 5, 3, 2, 1, 4, 11, 1, 1, 6, 6
